INDIVIDUAL_ID	#EVALUATION	STRONGEST	MEDIUM	WEAKEST	RATIO	AGGREGATED
individualQB.cpp	41	0	6	9	0,0384047959	13,0384047959
individualQB.cpp	42	0	9	12	0,03994435	19,03994435
individualQB.cpp	43	3	3	9	0,0333260829	29,0333260829
individualQB.cpp	44	0	9	6	0,0375567826	17,0375567826
individualQB.cpp	45	0	3	9	0,0347695832	8,0347695832
individualQB.cpp	46	3	3	9	0,0378367068	29,0378367068
individualQB.cpp	47	3	3	9	0,0377518351	29,0377518351
individualQB.cpp	48	3	3	6	0,0399931859	28,0399931859
individualQB.cpp	49	0	6	9	0,0343567239	13,0343567239
individualQB.cpp	50	0	3	6	0,0348302327	7,0348302327
individualQB.cpp	51	3	6	9	0,0425697835	34,0425697835
individualQB.cpp	52	0	0	9	0,0255851756	3,0255851756
individualQB.cpp	53	0	0	6	0,0232449862	2,0232449862
individualQB.cpp	54	3	3	6	0,0382338366	28,0382338366
individualQB.cpp	55	0	0	9	0,0229405598	3,0229405598
individualQB.cpp	56	0	6	6	0,0349250131	12,0349250131
individualQB.cpp	57	0	6	12	0,0391525089	14,0391525089
individualQB.cpp	58	0	9	6	0,036907017	17,036907017
individualQB.cpp	59	0	6	6	0,0335842595	12,0335842595
individualQB.cpp	60	0	3	6	0,0337491363	7,0337491363
individualQB.cpp	61	0	3	6	0,0340834753	7,0340834753
individualQB.cpp	62	0	6	6	0,041155182	12,041155182
individualQB.cpp	63	0	0	6	0,0210825448	2,0210825448
individualQB.cpp	64	3	6	9	0,0557915508	34,0557915508
individualQB.cpp	65	0	6	3	0,0382544974	11,0382544974
individualQB.cpp	66	0	0	6	0,0237035158	2,0237035158
individualQB.cpp	67	0	6	9	0,0463585619	13,0463585619
individualQB.cpp	68	0	6	9	0,036961272	13,036961272
individualQB.cpp	69	0	6	6	0,0447115462	12,0447115462
individualQB.cpp	70	0	6	3	0,0340138497	11,0340138497
individualQB.cpp	71	0	3	3	0,0322819034	6,0322819034
individualQB.cpp	72	0	6	3	0,0418649407	11,0418649407
individualQB.cpp	73	0	6	12	0,0443005637	14,0443005637
individualQB.cpp	74	3	3	9	0,037605309	29,037605309
individualQB.cpp	75	0	9	6	0,0370509992	17,0370509992
individualQB.cpp	76	0	0	6	0,0207172939	2,0207172939
individualQB.cpp	77	0	0	6	0,0247869749	2,0247869749
individualQB.cpp	78	0	3	6	0,0322408047	7,0322408047
individualQB.cpp	79	3	3	6	0,0417626813	28,0417626813
individualQB.cpp	80	3	6	3	0,0400960999	32,0400960999
individualQB.cpp	81	0	3	9	0,0389503068	8,0389503068
individualQB.cpp	82	0	3	6	0,0342538467	7,0342538467
individualQB.cpp	83	3	6	9	0,0395833715	34,0395833715
individualQB.cpp	84	3	6	6	0,0440772843	33,0440772843
individualQB.cpp	85	0	3	9	0,0383321721	8,0383321721
individualQB.cpp	86	3	6	9	0,0443236505	34,0443236505
individualQB.cpp	87	3	3	6	0,0425967599	28,0425967599
individualQB.cpp	88	0	0	0	0,010616528	0,010616528
individualQB.cpp	89	0	3	6	0,034937554	7,034937554
individualQC.cpp	0	3	3	3	0,0324560669	27,0324560669
individualQC.cpp	1	0	6	9	0,0501019218	13,0501019218
individualQC.cpp	2	0	3	9	0,0495848902	8,0495848902
individualQC.cpp	3	3	6	6	0,054259843	33,054259843
individualQC.cpp	4	3	6	9	0,0616780594	34,0616780594
individualQC.cpp	5	0	3	3	0,0370936653	6,0370936653
individualQC.cpp	6	0	6	12	0,0444948114	14,0444948114
individualQC.cpp	7	3	3	9	0,0438955587	29,0438955587
individualQC.cpp	8	3	3	6	0,0393126234	28,0393126234
individualQC.cpp	9	0	6	9	0,0504323334	13,0504323334
individualQC.cpp	10	0	3	9	0,0398142918	8,0398142918
individualQC.cpp	11	3	3	6	0,0376921855	28,0376921855
individualQC.cpp	12	3	3	9	0,0480936889	29,0480936889
individualQC.cpp	13	0	3	3	0,034195548	6,034195548
individualQC.cpp	14	0	6	6	0,0467554943	12,0467554943
individualQC.cpp	15	0	0	12	0,0343690398	4,0343690398
individualQC.cpp	16	3	3	9	0,0440787554	29,0440787554
individualQC.cpp	17	6	3	9	0,0499851192	50,0499851192
individualQC.cpp	18	3	9	9	0,0656909786	39,0656909786
individualQC.cpp	19	0	0	6	0,0227011064	2,0227011064
individualQC.cpp	20	0	6	9	0,0483953495	13,0483953495
individualQC.cpp	21	0	6	9	0,0499916987	13,0499916987
individualQC.cpp	22	0	6	9	0,0448378798	13,0448378798
individualQC.cpp	23	0	0	3	0,0256036152	1,0256036152
individualQC.cpp	24	3	3	6	0,0368085123	28,0368085123
individualQC.cpp	25	3	3	9	0,0478926669	29,0478926669
individualQC.cpp	26	0	3	9	0,0423526301	8,0423526301
individualQC.cpp	27	3	9	6	0,0529240069	38,0529240069
individualQC.cpp	28	0	0	0	0,0109718506	0,0109718506
individualQC.cpp	29	3	3	6	0,044164717	28,044164717
individualQC.cpp	30	3	6	9	0,0460940636	34,0460940636
individualQC.cpp	31	3	3	9	0,0428701823	29,0428701823
individualQC.cpp	32	0	3	9	0,0349783843	8,0349783843
individualQC.cpp	33	3	3	9	0,0376046615	29,0376046615
individualQC.cpp	34	0	3	6	0,0389664351	7,0389664351
individualQC.cpp	35	3	6	6	0,0341729935	33,0341729935
individualQC.cpp	36	3	6	9	0,0426100347	34,0426100347
individualQC.cpp	37	0	0	6	0,021384441	2,021384441
individualQC.cpp	38	3	3	9	0,0371106367	29,0371106367
individualQC.cpp	39	0	3	6	0,0402497909	7,0402497909
individualQC.cpp	40	3	3	9	0,0399436693	29,0399436693
individualQC.cpp	41	0	3	3	0,0338844088	6,0338844088
individualQC.cpp	42	6	3	6	0,0381292444	49,0381292444
individualQC.cpp	43	0	6	9	0,0419106346	13,0419106346
individualQC.cpp	44	0	0	6	0,0253221697	2,0253221697
individualQC.cpp	45	0	6	9	0,0417261728	13,0417261728
individualQC.cpp	46	6	3	9	0,0389897475	50,0389897475
individualQC.cpp	47	6	3	6	0,0437575919	49,0437575919
individualQC.cpp	48	3	3	6	0,0408600984	28,0408600984
individualQC.cpp	49	0	3	6	0,0344971164	7,0344971164
individualQC.cpp	50	3	3	6	0,0382395442	28,0382395442
individualQC.cpp	51	0	6	6	0,0380485595	12,0380485595
individualQC.cpp	52	6	6	6	0,043177087	54,043177087
individualQC.cpp	53	3	6	3	0,0385226918	32,0385226918
individualQC.cpp	54	6	6	9	0,0450928216	55,0450928216
individualQC.cpp	55	0	6	3	0,0332800513	11,0332800513
individualQC.cpp	56	0	3	6	0,0347938548	7,0347938548
individualQC.cpp	57	0	3	6	0,0345764297	7,0345764297
individualQC.cpp	58	0	0	9	0,0272278644	3,0272278644
individualQC.cpp	59	0	0	9	0,0218587799	3,0218587799
individualQC.cpp	60	3	3	6	0,045347244	28,045347244
individualQC.cpp	61	0	3	9	0,0436764418	8,0436764418
individualQC.cpp	62	0	0	3	0,0238063611	1,0238063611
individualQC.cpp	63	0	3	6	0,0349365987	7,0349365987
individualQC.cpp	64	0	3	9	0,0364238082	8,0364238082
individualQC.cpp	65	0	6	9	0,0545608977	13,0545608977
individualQC.cpp	66	0	6	6	0,0404155062	12,0404155062
individualQC.cpp	67	3	6	6	0,0457477652	33,0457477652
individualQC.cpp	68	3	3	6	0,0398891505	28,0398891505
individualQC.cpp	69	0	0	6	0,026685916	2,026685916
individualQC.cpp	70	3	6	9	0,0382712364	34,0382712364
individualQC.cpp	71	3	3	6	0,0427776399	28,0427776399
individualQC.cpp	72	0	3	9	0,0412886305	8,0412886305
individualQC.cpp	73	3	3	6	0,0381063343	28,0381063343
individualQC.cpp	74	3	6	6	0,0430952463	33,0430952463
individualQC.cpp	75	0	0	9	0,0368745404	3,0368745404
individualQC.cpp	76	0	9	9	0,0445452451	18,0445452451
individualQC.cpp	77	0	6	9	0,0413187677	13,0413187677
individualQC.cpp	78	0	6	9	0,043284769	13,043284769
individualQC.cpp	79	3	3	9	0,0467857079	29,0467857079
individualQC.cpp	80	3	3	9	0,0421249916	29,0421249916
individualQC.cpp	81	0	0	3	0,0263432066	1,0263432066
individualQC.cpp	82	0	3	6	0,0407846958	7,0407846958
individualQC.cpp	83	9	6	6	0,0502244814	75,0502244814
individualQC.cpp	84	9	3	9	0,0531017803	71,0531017803
individualQC.cpp	85	3	6	9	0,044616983	34,044616983
individualQC.cpp	86	3	6	12	0,0426474361	35,0426474361
individualQC.cpp	87	0	0	3	0,0357054968	1,0357054968
individualQC.cpp	88	3	6	3	0,0725275588	32,0725275588
individualQC.cpp	89	0	6	3	0,0403111024	11,0403111024
individualQD.cpp	0	3	3	6	0,0366233835	28,0366233835
individualQD.cpp	1	0	3	3	0,0312018372	6,0312018372
individualQD.cpp	2	0	0	6	0,0220182798	2,0220182798
individualQD.cpp	3	0	6	9	0,0514164467	13,0514164467
individualQD.cpp	4	3	3	6	0,0345543022	28,0345543022
individualQD.cpp	5	3	6	9	0,0395939904	34,0395939904
individualQD.cpp	6	0	3	6	0,0310195129	7,0310195129
individualQD.cpp	7	3	3	6	0,0319483637	28,0319483637
individualQD.cpp	8	3	3	6	0,0324905414	28,0324905414
individualQD.cpp	9	0	3	9	0,0379766409	8,0379766409
individualQD.cpp	10	0	3	6	0,0301241169	7,0301241169
individualQD.cpp	11	0	3	3	0,0284026511	6,0284026511
individualQD.cpp	12	0	3	9	0,0334149511	8,0334149511
individualQD.cpp	13	0	0	6	0,0252002538	2,0252002538
individualQD.cpp	14	0	0	3	0,0155777459	1,0155777459
individualQD.cpp	15	0	3	9	0,0353655902	8,0353655902
individualQD.cpp	16	0	0	6	0,0215206723	2,0215206723
individualQD.cpp	17	0	3	9	0,0358450558	8,0358450558
individualQD.cpp	18	3	3	9	0,0374851273	29,0374851273
individualQD.cpp	19	0	6	9	0,0413684306	13,0413684306
individualQD.cpp	20	0	0	0	0,0097294937	0,0097294937
individualQD.cpp	21	0	0	6	0,020872867	2,020872867
individualQD.cpp	22	0	3	6	0,0336659747	7,0336659747
individualQD.cpp	23	0	3	9	0,0405704246	8,0405704246
individualQD.cpp	24	0	3	9	0,0337827583	8,0337827583
individualQD.cpp	25	0	6	6	0,0315382987	12,0315382987
individualQD.cpp	26	0	0	3	0,0202241546	1,0202241546
individualQD.cpp	27	0	6	6	0,0349733255	12,0349733255
individualQD.cpp	28	0	3	9	0,0385120621	8,0385120621
individualQD.cpp	29	0	3	9	0,0415946609	8,0415946609
individualQD.cpp	30	0	3	3	0,0250468396	6,0250468396
individualQD.cpp	31	3	3	6	0,0304876753	28,0304876753
individualQD.cpp	32	0	0	9	0,0209981052	3,0209981052
individualQD.cpp	33	0	3	9	0,0323433837	8,0323433837
individualQD.cpp	34	0	0	9	0,0268610817	3,0268610817
individualQD.cpp	35	0	3	6	0,0296780224	7,0296780224
individualQD.cpp	36	0	6	9	0,0412786271	13,0412786271
individualQD.cpp	37	3	6	9	0,0380596696	34,0380596696
individualQD.cpp	38	0	6	12	0,0405106529	14,0405106529
individualQD.cpp	39	0	3	9	0,0380165933	8,0380165933
individualQD.cpp	40	0	6	9	0,0414229855	13,0414229855
individualQD.cpp	41	0	3	6	0,0311058677	7,0311058677
individualQD.cpp	42	0	3	6	0,0287773732	7,0287773732
individualQD.cpp	43	0	6	9	0,0358823407	13,0358823407
individualQD.cpp	44	3	3	9	0,032248525	29,032248525
individualQD.cpp	45	0	0	9	0,0204619351	3,0204619351
individualQD.cpp	46	0	3	6	0,0276512688	7,0276512688
individualQD.cpp	47	0	3	9	0,02982468	8,02982468
individualQD.cpp	48	0	0	9	0,0239227569	3,0239227569
individualQD.cpp	49	0	3	6	0,033394848	7,033394848
individualQD.cpp	50	0	9	9	0,0414030803	18,0414030803
individualQD.cpp	51	0	6	9	0,0401037695	13,0401037695
individualQD.cpp	52	0	3	9	0,0343749932	8,0343749932
individualQD.cpp	53	3	6	9	0,0411848805	34,0411848805
individualQD.cpp	54	0	3	9	0,0333219822	8,0333219822
individualQD.cpp	55	3	6	6	0,0375596833	33,0375596833
individualQD.cpp	56	0	0	6	0,018155559	2,018155559
individualQD.cpp	57	0	0	9	0,0222885808	3,0222885808
individualQD.cpp	58	0	0	0	0,0083566211	0,0083566211
individualQD.cpp	59	0	0	3	0,0178133002	1,0178133002
individualQD.cpp	60	3	6	9	0,0501792618	34,0501792618
individualQD.cpp	61	0	3	6	0,0353626251	7,0353626251
individualQD.cpp	62	3	3	9	0,0375368658	29,0375368658
individualQD.cpp	63	0	0	6	0,0288743958	2,0288743958
individualQD.cpp	64	3	6	9	0,0409081279	34,0409081279
individualQD.cpp	65	3	6	9	0,0362045112	34,0362045112
individualQD.cpp	66	3	3	3	0,0293728399	27,0293728399
individualQD.cpp	67	0	3	6	0,0385792037	7,0385792037
individualQD.cpp	68	0	0	6	0,026574954	2,026574954
individualQD.cpp	69	0	6	6	0,0316380083	12,0316380083
individualQD.cpp	70	0	6	6	0,0348886133	12,0348886133
individualQD.cpp	71	0	3	6	0,0278553051	7,0278553051
individualQD.cpp	72	3	3	9	0,0349890302	29,0349890302
individualQD.cpp	73	0	0	9	0,0256102054	3,0256102054
individualQD.cpp	74	0	0	12	0,0226486749	4,0226486749
individualQD.cpp	75	3	6	6	0,0419508258	33,0419508258
individualQD.cpp	76	0	3	3	0,0272599955	6,0272599955
individualQD.cpp	77	0	0	6	0,0226097384	2,0226097384
individualQD.cpp	78	0	0	9	0,0281454761	3,0281454761
individualQD.cpp	79	3	6	6	0,0448013948	33,0448013948
individualQD.cpp	80	0	3	6	0,0331422345	7,0331422345
individualQD.cpp	81	0	0	6	0,0228512063	2,0228512063
individualQD.cpp	82	0	6	9	0,0416978312	13,0416978312
individualQD.cpp	83	0	3	9	0,0340905644	8,0340905644
individualQD.cpp	84	0	3	6	0,0340647821	7,0340647821
individualQD.cpp	85	0	3	9	0,0349101859	8,0349101859
individualQD.cpp	86	0	0	6	0,0272658698	2,0272658698
individualQD.cpp	87	0	3	3	0,1341201138	6,1341201138
individualQD.cpp	88	0	6	6	0,0356468141	12,0356468141
individualQD.cpp	89	0	0	0	0,0082569473	0,0082569473
individualQI.cpp	0	0	6	3	0,0381509942	11,0381509942
individualQI.cpp	1	0	3	6	0,0306682619	7,0306682619
individualQI.cpp	2	3	3	3	0,0302535669	27,0302535669
individualQI.cpp	3	0	0	6	0,0268447383	2,0268447383
individualQI.cpp	4	0	0	6	0,0195565136	2,0195565136
individualQI.cpp	5	0	6	6	0,0379889163	12,0379889163
individualQI.cpp	6	3	3	6	0,0365481259	28,0365481259
individualQI.cpp	7	3	6	6	0,0377021229	33,0377021229
individualQI.cpp	8	0	0	3	0,0211681	1,0211681
individualQI.cpp	9	0	0	9	0,0234583288	3,0234583288
individualQI.cpp	10	0	3	3	0,0312808489	6,0312808489
individualQI.cpp	11	0	0	6	0,0281104212	2,0281104212
individualQI.cpp	12	3	3	9	0,0323081678	29,0323081678
individualQI.cpp	13	0	3	6	0,0333584107	7,0333584107
individualQI.cpp	14	0	0	6	0,0184709624	2,0184709624
individualQI.cpp	15	0	3	6	0,0350882661	7,0350882661
individualQI.cpp	16	0	3	9	0,0405744061	8,0405744061
individualQI.cpp	17	0	6	6	0,0349901195	12,0349901195
individualQI.cpp	18	0	0	6	0,020408568	2,020408568
individualQI.cpp	19	0	3	6	0,0325543608	7,0325543608
individualQI.cpp	20	0	3	6	0,0322732387	7,0322732387
individualQI.cpp	21	0	0	9	0,0230790649	3,0230790649
individualQI.cpp	22	0	0	3	0,0141857152	1,0141857152
individualQI.cpp	23	0	0	12	0,0321947323	4,0321947323
individualQI.cpp	24	0	9	9	0,0652982758	18,0652982758
individualQI.cpp	25	3	3	3	0,0325037134	27,0325037134
individualQI.cpp	26	0	3	9	0,0354572597	8,0354572597
individualQI.cpp	27	3	3	12	0,0417139181	30,0417139181
individualQI.cpp	28	0	3	6	0,0335918478	7,0335918478
individualQI.cpp	29	3	3	3	0,0340779603	27,0340779603
individualQI.cpp	30	0	3	6	0,0300658991	7,0300658991
individualQI.cpp	31	0	0	9	0,0226141064	3,0226141064
individualQI.cpp	32	0	6	12	0,0357412533	14,0357412533
individualQI.cpp	33	0	6	6	0,0365726764	12,0365726764
individualQI.cpp	34	0	3	9	0,031485791	8,031485791
individualQI.cpp	35	0	0	6	0,0215733351	2,0215733351
individualQI.cpp	36	0	0	6	0,0226673728	2,0226673728
individualQI.cpp	37	0	0	3	0,0206167035	1,0206167035
individualQI.cpp	38	3	3	6	0,0331654792	28,0331654792
individualQI.cpp	39	0	0	9	0,0206349291	3,0206349291
individualQI.cpp	40	0	6	6	0,0369569234	12,0369569234
individualQI.cpp	41	0	0	12	0,0342785998	4,0342785998
individualQI.cpp	42	6	3	6	0,037835647	49,037835647
individualQI.cpp	43	3	9	9	0,0380058983	39,0380058983
individualQI.cpp	44	0	6	6	0,0327384911	12,0327384911
individualQI.cpp	45	0	0	3	0,0215762741	1,0215762741
individualQI.cpp	46	3	3	9	0,0296013321	29,0296013321
individualQI.cpp	47	0	0	0	0,0126731697	0,0126731697
individualQI.cpp	48	0	0	9	0,0222026369	3,0222026369
individualQI.cpp	49	0	9	3	0,0341808136	16,0341808136
individualQI.cpp	50	3	3	9	0,0340512884	29,0340512884
individualQI.cpp	51	0	0	6	0,0247221332	2,0247221332
individualQI.cpp	52	0	0	0	0,0091947907	0,0091947907
individualQI.cpp	53	0	3	9	0,0333756339	8,0333756339
individualQI.cpp	54	0	3	9	0,0311716889	8,0311716889
individualQI.cpp	55	3	9	3	0,0348354201	37,0348354201
individualQI.cpp	56	0	3	6	0,0336739629	7,0336739629
individualQI.cpp	57	0	3	6	0,0320832619	7,0320832619
individualQI.cpp	58	0	9	12	0,0428831665	19,0428831665
individualQI.cpp	59	0	3	6	0,0305246653	7,0305246653
individualQI.cpp	60	3	3	6	0,0353224881	28,0353224881
individualQI.cpp	61	3	6	6	0,0402577245	33,0402577245
individualQI.cpp	62	0	3	9	0,0378504538	8,0378504538
individualQI.cpp	63	0	3	9	0,0366724413	8,0366724413
individualQI.cpp	64	0	3	9	0,0356585896	8,0356585896
individualQI.cpp	65	3	6	3	0,0340070073	32,0340070073
individualQI.cpp	66	3	6	9	0,047801419	34,047801419
individualQI.cpp	67	3	3	6	0,0347135653	28,0347135653
individualQI.cpp	68	0	0	6	0,0218780434	2,0218780434
individualQI.cpp	69	0	6	6	0,0398478932	12,0398478932
individualQI.cpp	70	3	3	9	0,035185421	29,035185421
individualQI.cpp	71	3	3	6	0,0331712514	28,0331712514
individualQI.cpp	72	0	0	12	0,0299321416	4,0299321416
individualQI.cpp	73	0	6	9	0,0414349463	13,0414349463
individualQI.cpp	74	3	6	6	0,0463119704	33,0463119704
individualQI.cpp	75	0	3	9	0,034099818	8,034099818
individualQI.cpp	76	0	3	6	0,032036703	7,032036703
individualQI.cpp	77	0	0	9	0,0223238237	3,0223238237
individualQI.cpp	78	0	3	6	0,0303897983	7,0303897983
individualQI.cpp	79	3	6	9	0,0408311779	34,0408311779
individualQI.cpp	80	0	3	9	0,0360690787	8,0360690787
individualQI.cpp	81	3	3	6	0,0335358667	28,0335358667
individualQI.cpp	82	0	0	9	0,0264765741	3,0264765741
individualQI.cpp	83	3	6	6	0,0379048299	33,0379048299
individualQI.cpp	84	0	3	9	0,0343293824	8,0343293824
individualQI.cpp	85	3	6	6	0,0392253486	33,0392253486
individualQI.cpp	86	0	6	6	0,0416966528	12,0416966528
individualQI.cpp	87	0	6	6	0,0391070131	12,0391070131
individualQI.cpp	88	3	3	6	0,0355291363	28,0355291363
individualQI.cpp	89	3	3	6	0,0354040798	28,0354040798
individualQJ.cpp	0	6	3	9	0,0489865558	50,0489865558
individualQJ.cpp	1	0	9	9	0,0470471523	18,0470471523
individualQJ.cpp	2	0	6	6	0,0382924531	12,0382924531
individualQJ.cpp	3	3	6	9	0,0518074264	34,0518074264
individualQJ.cpp	4	3	3	6	0,0359025925	28,0359025925
individualQJ.cpp	5	0	3	6	0,0430006956	7,0430006956
individualQJ.cpp	6	0	3	6	0,0341504398	7,0341504398
individualQJ.cpp	7	0	0	9	0,0303262807	3,0303262807
individualQJ.cpp	8	0	9	6	0,0399721063	17,0399721063
individualQJ.cpp	9	3	6	9	0,0407841267	34,0407841267
individualQJ.cpp	10	0	3	6	0,0312809442	7,0312809442
individualQJ.cpp	11	0	6	6	0,0448126651	12,0448126651
individualQJ.cpp	12	3	6	9	0,0637461438	34,0637461438
individualQJ.cpp	13	0	3	9	0,040230484	8,040230484
individualQJ.cpp	14	0	3	9	0,0356355583	8,0356355583
individualQJ.cpp	15	3	3	9	0,0478888544	29,0478888544
individualQJ.cpp	16	0	3	6	0,0341794938	7,0341794938
individualQJ.cpp	17	0	6	9	0,0419397207	13,0419397207
individualQJ.cpp	18	0	0	9	0,0280749276	3,0280749276
individualQJ.cpp	19	3	3	9	0,0446793667	29,0446793667
individualQJ.cpp	20	0	0	9	0,0263715079	3,0263715079
individualQJ.cpp	21	0	3	6	0,0302505888	7,0302505888
individualQJ.cpp	22	6	6	6	0,0505109582	54,0505109582
individualQJ.cpp	23	3	6	9	0,0524119657	34,0524119657
individualQJ.cpp	24	3	6	6	0,0369320032	33,0369320032
individualQJ.cpp	25	6	6	9	0,0476231123	55,0476231123
individualQJ.cpp	26	6	3	6	0,0377418482	49,0377418482
individualQJ.cpp	27	0	6	6	0,0383118166	12,0383118166
individualQJ.cpp	28	3	6	9	0,0431241545	34,0431241545
individualQJ.cpp	29	0	0	6	0,0234161348	2,0234161348
individualQJ.cpp	30	3	3	9	0,0393705994	29,0393705994
individualQJ.cpp	31	3	6	6	0,0378158855	33,0378158855
individualQJ.cpp	32	3	6	9	0,0413765602	34,0413765602
individualQJ.cpp	33	3	3	9	0,0316110366	29,0316110366
individualQJ.cpp	34	0	6	6	0,0394249158	12,0394249158
individualQJ.cpp	35	6	3	9	0,0361483146	50,0361483146
individualQJ.cpp	36	3	3	6	0,0336465622	28,0336465622
individualQJ.cpp	37	3	3	9	0,0344813271	29,0344813271
individualQJ.cpp	38	0	6	9	0,0380091108	13,0380091108
individualQJ.cpp	39	0	0	6	0,0232435134	2,0232435134
individualQJ.cpp	40	6	3	9	0,0399965858	50,0399965858
individualQJ.cpp	41	0	0	9	0,0258692367	3,0258692367
individualQJ.cpp	42	3	3	9	0,0343588887	29,0343588887
individualQJ.cpp	43	0	0	6	0,0236189477	2,0236189477
individualQJ.cpp	44	6	3	9	0,041665865	50,041665865
individualQJ.cpp	45	3	3	9	0,0356368191	29,0356368191
individualQJ.cpp	46	3	6	9	0,0357392244	34,0357392244
individualQJ.cpp	47	0	3	6	0,0303809496	7,0303809496
individualQJ.cpp	48	3	9	6	0,0387663467	38,0387663467
individualQJ.cpp	49	0	0	9	0,025016239	3,025016239
individualQJ.cpp	50	3	6	6	0,0362936167	33,0362936167
individualQJ.cpp	51	9	3	6	0,0380448859	70,0380448859
individualQJ.cpp	52	6	3	6	0,0401263688	49,0401263688
individualQJ.cpp	53	0	6	9	0,0403431271	13,0403431271
individualQJ.cpp	54	3	6	9	0,0330120165	34,0330120165
individualQJ.cpp	55	6	3	9	0,0396742791	50,0396742791
individualQJ.cpp	56	6	3	6	0,0377223448	49,0377223448
individualQJ.cpp	57	6	6	9	0,0452546091	55,0452546091
individualQJ.cpp	58	3	6	9	0,0389042905	34,0389042905
individualQJ.cpp	59	6	3	9	0,0421261516	50,0421261516
individualQJ.cpp	60	3	9	9	0,0499945701	39,0499945701
individualQJ.cpp	61	3	6	6	0,0457521607	33,0457521607
individualQJ.cpp	62	3	3	9	0,0511990417	29,0511990417
individualQJ.cpp	63	3	3	6	0,0386049905	28,0386049905
individualQJ.cpp	64	0	6	6	0,0368468906	12,0368468906
individualQJ.cpp	65	0	0	9	0,0308239413	3,0308239413
individualQJ.cpp	66	3	6	9	0,0437736232	34,0437736232
individualQJ.cpp	67	0	0	9	0,0274164756	3,0274164756
individualQJ.cpp	68	3	6	9	0,0566428903	34,0566428903
individualQJ.cpp	69	0	6	6	0,0418964219	12,0418964219
individualQJ.cpp	70	3	3	6	0,0411097263	28,0411097263
individualQJ.cpp	71	0	0	9	0,0264450215	3,0264450215
individualQJ.cpp	72	0	6	6	0,0375030628	12,0375030628
individualQJ.cpp	73	3	3	9	0,0406475299	29,0406475299
individualQJ.cpp	74	0	3	9	0,0333472039	8,0333472039
individualQJ.cpp	75	0	6	6	0,0373300769	12,0373300769
individualQJ.cpp	76	3	9	9	0,0624562675	39,0624562675
individualQJ.cpp	77	0	0	9	0,0249959359	3,0249959359
individualQJ.cpp	78	3	6	12	0,0506099383	35,0506099383
individualQJ.cpp	79	6	6	9	0,0483719281	55,0483719281
individualQJ.cpp	80	0	6	9	0,0425404126	13,0425404126
individualQJ.cpp	81	3	3	6	0,0394478104	28,0394478104
individualQJ.cpp	82	0	6	12	0,0504236427	14,0504236427
individualQJ.cpp	83	0	0	9	0,0289348419	3,0289348419
individualQJ.cpp	84	3	6	3	0,0428410928	32,0428410928
individualQJ.cpp	85	0	3	6	0,0334546595	7,0334546595
individualQJ.cpp	86	0	6	9	0,0446214577	13,0446214577
